;;;;;;;;;;;;x,,,,,,,,,,,,,
return_core_on_title;Enable 'Return Cores' decisions;;;;;;;;;;;;x,,
return_cores_KCX_title;Return cores to Koch;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KCX_desc;We hold provinces that Koch has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KER_title;Return cores to Cornwall;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KER_desc;We hold provinces that Cornwall has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KHA_title;Return cores to Mongolia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KHA_desc;We hold provinces that Mongolia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KIC_title;Return cores to Kiche;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KIC_desc;We hold provinces that Kiche has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KIE_title;Return cores to Kiev;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KIE_desc;We hold provinces that Kiev has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KLK_title;Return cores to Khalkha;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KLK_desc;We hold provinces that Khalkha has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KMC_title;Return cores to Kamchadals;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KMC_desc;We hold provinces that Kamchadals has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KON_title;Return cores to Kongo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KON_desc;We hold provinces that Kongo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KOR_title;Return cores to Korea;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KOR_desc;We hold provinces that Korea has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KRC_title;Return cores to Korchin;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KRC_desc;We hold provinces that Korchin has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KRN_title;Return cores to Karnata;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KRN_desc;We hold provinces that Karnata has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KRW_title;Return cores to Karagwe;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KRW_desc;We hold provinces that Karagwe has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KSJ_title;Return cores to Kasanje;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KSJ_desc;We hold provinces that Kasanje has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_KUB_title;Return cores to Kuba;;;;;;;;;;;;;;;;;;;;x,,
return_cores_KUB_desc;We hold provinces that Kuba has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LAC_title;Return cores to Tzotzil;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LAC_desc;We hold provinces that Tzotzil has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LAN_title;Return cores to Lanfang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LAN_desc;We hold provinces that Lanfang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LBA_title;Return cores to Luba;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LBA_desc;We hold provinces that Luba has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LGR_title;Return cores to Ligor;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LGR_desc;We hold provinces that Ligor has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LNA_title;Return cores to Lan Na;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LNA_desc;We hold provinces that Lan Na has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LNG_title;Return cores to Liang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LNG_desc;We hold provinces that Liang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LOM_title;Return cores to Lombardy;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LOM_desc;We hold provinces that Lombardy has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LOU_title;Return cores to Danubia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LOU_desc;We hold provinces that Danubia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LSK_title;Return cores to Portucalese Cascadia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LSK_desc;We hold provinces that Portucalese Cascadia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUA_title;Return cores to Luang Prabang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUA_desc;We hold provinces that Luang Prabang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUN_title;Return cores to Lunda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUN_desc;We hold provinces that Lunda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LUZ_title;Return cores to Lusatia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LUZ_desc;We hold provinces that Lusatia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_LXA_title;Return cores to Lan Xang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_LXA_desc;We hold provinces that Lan Xang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MAW_title;Return cores to Malwa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MAW_desc;We hold provinces that Malwa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MBL_title;Return cores to Bishnupur;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MBL_desc;We hold provinces that Bishnupur has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MCA_title;Return cores to Muisca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MCA_desc;We hold provinces that Muisca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MDO_title;Return cores to Kham;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MDO_desc;We hold provinces that Kham has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MEW_title;Return cores to Medapata;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MEW_desc;We hold provinces that Medapata has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MHR_title;Return cores to Mahra;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MHR_desc;We hold provinces that Mahra has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MIX_title;Return cores to Mixtec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MIX_desc;We hold provinces that Mixtec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MJP_title;Return cores to Majapahit;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MJP_desc;We hold provinces that Majapahit has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MJZ_title;Return cores to Jianzhou;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MJZ_desc;We hold provinces that Jianzhou has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MKS_title;Return cores to Makassar;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MKS_desc;We hold provinces that Makassar has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MKU_title;Return cores to Makua;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MKU_desc;We hold provinces that Makua has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLC_title;Return cores to Malacca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLC_desc;We hold provinces that Malacca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLI_title;Return cores to Manding;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLI_desc;We hold provinces that Manding has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLT_title;Return cores to Malta;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLT_desc;We hold provinces that Malta has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MLW_title;Return cores to Maravi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MLW_desc;We hold provinces that Maravi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MNX_title;Return cores to Ming;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MNX_desc;We hold provinces that Ming has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MOR_title;Return cores to Serkland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MOR_desc;We hold provinces that Serkland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MPH_title;Return cores to Muang Phuan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MPH_desc;We hold provinces that Muang Phuan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MRI_title;Return cores to Mori;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MRI_desc;We hold provinces that Mori has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MSH_title;Return cores to Meshchyora;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MSH_desc;We hold provinces that Meshchyora has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MTL_title;Return cores to Matlatzinca;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MTL_desc;We hold provinces that Matlatzinca has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MYR_title;Return cores to Yeren;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MYR_desc;We hold provinces that Yeren has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_MYS_title;Return cores to Mysore;;;;;;;;;;;;;;;;;;;;x,,
return_cores_MYS_desc;We hold provinces that Mysore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NDO_title;Return cores to Ndongo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NDO_desc;We hold provinces that Ndongo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NEJ_title;Return cores to Najd;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NEJ_desc;We hold provinces that Najd has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NET_title;Return cores to Netherlands;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NET_desc;We hold provinces that Netherlands has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NEW_title;Return cores to Newfoundland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NEW_desc;We hold provinces that Newfoundland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NHX_title;Return cores to Udege;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NHX_desc;We hold provinces that Udege has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NKO_title;Return cores to Nkore;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NKO_desc;We hold provinces that Nkore has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NNG_title;Return cores to Ning;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NNG_desc;We hold provinces that Ning has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NOG_title;Return cores to Nogai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NOG_desc;We hold provinces that Nogai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NOR_title;Return cores to Norway;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NOR_desc;We hold provinces that Norway has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NOV_title;Return cores to Fekete Nap F0ldje;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NOV_desc;We hold provinces that Fekete Nap F0ldje has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NRM_title;Return cores to Normandy;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NRM_desc;We hold provinces that Normandy has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NUP_title;Return cores to Nupe;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NUP_desc;We hold provinces that Nupe has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_NVK_title;Return cores to Nivkh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_NVK_desc;We hold provinces that Nivkh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OMA_title;Return cores to Oman;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OMA_desc;We hold provinces that Oman has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_ORI_title;Return cores to Orissa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_ORI_desc;We hold provinces that Orissa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OTM_title;Return cores to Otomo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OTM_desc;We hold provinces that Otomo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OTO_title;Return cores to Otomi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OTO_desc;We hold provinces that Otomi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_OYO_title;Return cores to Oyo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_OYO_desc;We hold provinces that Oyo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PAP_title;Return cores to The Papal State;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PAP_desc;We hold provinces that The Papal State has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PCH_title;Return cores to Patzinakia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PCH_desc;We hold provinces that Patzinakia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PCJ_title;Return cores to Pacajes;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PCJ_desc;We hold provinces that Pacajes has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PER_title;Return cores to Persia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PER_desc;We hold provinces that Persia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PEU_title;Return cores to Jotunland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PEU_desc;We hold provinces that Jotunland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PGS_title;Return cores to Pangasinan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PGS_desc;We hold provinces that Pangasinan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PHA_title;Return cores to Ü;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PHA_desc;We hold provinces that Ü has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PHG_title;Return cores to Pahang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PHG_desc;We hold provinces that Pahang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PLB_title;Return cores to Palembang;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PLB_desc;We hold provinces that Palembang has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PLT_title;Return cores to Polotsk;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PLT_desc;We hold provinces that Polotsk has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PNJ_title;Return cores to Punjab;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PNJ_desc;We hold provinces that Punjab has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_POL_title;Return cores to Poland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_POL_desc;We hold provinces that Poland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_POM_title;Return cores to Pomerania;;;;;;;;;;;;;;;;;;;;x,,
return_cores_POM_desc;We hold provinces that Pomerania has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_POR_title;Return cores to Portucale;;;;;;;;;;;;;;;;;;;;x,,
return_cores_POR_desc;We hold provinces that Portucale has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PRM_title;Return cores to Permia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PRM_desc;We hold provinces that Permia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PRO_title;Return cores to Provence;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PRO_desc;We hold provinces that Provence has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PRT_title;Return cores to Pruthenia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PRT_desc;We hold provinces that Pruthenia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PRU_title;Return cores to Prussia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PRU_desc;We hold provinces that Prussia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_PSA_title;Return cores to Pasai;;;;;;;;;;;;;;;;;;;;x,,
return_cores_PSA_desc;We hold provinces that Pasai has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_QIC_title;Return cores to Qi;;;;;;;;;;;;;;;;;;;;x,,
return_cores_QIC_desc;We hold provinces that Qi has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_QTO_title;Return cores to Quito;;;;;;;;;;;;;;;;;;;;x,,
return_cores_QTO_desc;We hold provinces that Quito has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_RDL_title;Return cores to Ardalan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_RDL_desc;We hold provinces that Ardalan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_RWA_title;Return cores to Rwanda;;;;;;;;;;;;;;;;;;;;x,,
return_cores_RWA_desc;We hold provinces that Rwanda has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_RYA_title;Return cores to Ryazan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_RYA_desc;We hold provinces that Ryazan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SAX_title;Return cores to Saxony;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SAX_desc;We hold provinces that Saxony has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SHA_title;Return cores to Shan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SHA_desc;We hold provinces that Shan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SHU_title;Return cores to Shu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SHU_desc;We hold provinces that Shu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SHY_title;Return cores to Uzbek;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SHY_desc;We hold provinces that Uzbek has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SIA_title;Return cores to Ayutthaya;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SIA_desc;We hold provinces that Ayutthaya has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SIN_title;Return cores to Sindh;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SIN_desc;We hold provinces that Sindh has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SKA_title;Return cores to Sakalava;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SKA_desc;We hold provinces that Sakalava has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SLS_title;Return cores to Silesia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SLS_desc;We hold provinces that Silesia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SOL_title;Return cores to Solon;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SOL_desc;We hold provinces that Solon has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SOM_title;Return cores to Somalia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SOM_desc;We hold provinces that Somalia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SOO_title;Return cores to So;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SOO_desc;We hold provinces that So has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SRD_title;Return cores to Sardinia;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SRD_desc;We hold provinces that Sardinia has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SRI_title;Return cores to Lanka;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SRI_desc;We hold provinces that Lanka has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SUL_title;Return cores to Sulu;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SUL_desc;We hold provinces that Sulu has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWA_title;Return cores to Kilwa;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWA_desc;We hold provinces that Kilwa has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWE_title;Return cores to Sweden;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWE_desc;We hold provinces that Sweden has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SWI_title;Return cores to Switzerland;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SWI_desc;We hold provinces that Switzerland has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SYC_title;Return cores to Sicily;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SYC_desc;We hold provinces that Sicily has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_SYR_title;Return cores to Syria;;;;;;;;;;;;;;;;;;;;x,,
return_cores_SYR_desc;We hold provinces that Syria has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TAB_title;Return cores to Mazandaran;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TAB_desc;We hold provinces that Mazandaran has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TBZ_title;Return cores to Trebizond;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TBZ_desc;We hold provinces that Trebizond has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TDO_title;Return cores to Tondo;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TDO_desc;We hold provinces that Tondo has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TIB_title;Return cores to Tibet;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TIB_desc;We hold provinces that Tibet has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TLA_title;Return cores to Tlapanec;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TLA_desc;We hold provinces that Tlapanec has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TLC_title;Return cores to Tlemcen;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TLC_desc;We hold provinces that Tlemcen has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TOT_title;Return cores to Totonac;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TOT_desc;We hold provinces that Totonac has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRA_title;Return cores to Venad;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRA_desc;We hold provinces that Venad has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRS_title;Return cores to Tarascan;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRS_desc;We hold provinces that Tarascan has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRT_title;Return cores to Tirhut;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRT_desc;We hold provinces that Tirhut has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TRX_title;Return cores to Transoxiana;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TRX_desc;We hold provinces that Transoxiana has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TTE_title;Return cores to Ternate;;;;;;;;;;;;;;;;;;;;x,,
return_cores_TTE_desc;We hold provinces that Ternate has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
return_cores_TUL_title;Return cores to Toulouse;;;;;;;;;;;;;;;;;;;;x,,
